sex,age,deprivation,hsct,geo,wellbeing,probability,percentage
Males,16-34,Quintile 3,WHSCT,Urban,good_wellbeing,6.240916072252048e-4,0.06240916072252048
Females,16-34,Quintile 3,WHSCT,Urban,good_wellbeing,5.116426689864291e-4,0.0511642668986429
Males,35-44,Quintile 3,WHSCT,Urban,good_wellbeing,6.297140541371434e-4,0.06297140541371433
Females,35-44,Quintile 3,WHSCT,Urban,good_wellbeing,5.172651158983676e-4,0.05172651158983675
Males,45-54,Quintile 3,WHSCT,Urban,good_wellbeing,5.903569257535722e-4,0.05903569257535722
Females,45-54,Quintile 3,WHSCT,Urban,good_wellbeing,5.003977751625515e-4,0.05003977751625515
Males,55-64,Quintile 3,WHSCT,Urban,good_wellbeing,6.18469160313266e-4,0.061846916031326596
Females,55-64,Quintile 3,WHSCT,Urban,good_wellbeing,5.172651158983679e-4,0.051726511589836786
Males,65-74,Quintile 3,WHSCT,Urban,good_wellbeing,6.409589479610209e-4,0.06409589479610209
Females,65-74,Quintile 3,WHSCT,Urban,good_wellbeing,5.622446911938782e-4,0.056224469119387825
Males,75-110,Quintile 3,WHSCT,Urban,good_wellbeing,6.690711825207153e-4,0.06690711825207153
Females,75-110,Quintile 3,WHSCT,Urban,good_wellbeing,6.016018195774494e-4,0.06016018195774494
Males,16-34,Quintile 4,WHSCT,Urban,good_wellbeing,6.299242390684312e-4,0.06299242390684312
Females,16-34,Quintile 4,WHSCT,Urban,good_wellbeing,5.164243761732181e-4,0.05164243761732182
Males,35-44,Quintile 4,WHSCT,Urban,good_wellbeing,6.355992322131917e-4,0.06355992322131918
Females,35-44,Quintile 4,WHSCT,Urban,good_wellbeing,5.220993693179788e-4,0.05220993693179788
Males,45-54,Quintile 4,WHSCT,Urban,good_wellbeing,5.958742801998672e-4,0.059587428019986725
Females,45-54,Quintile 4,WHSCT,Urban,good_wellbeing,5.050743898836968e-4,0.05050743898836968
Males,55-64,Quintile 4,WHSCT,Urban,good_wellbeing,6.242492459236702e-4,0.06242492459236702
Females,55-64,Quintile 4,WHSCT,Urban,good_wellbeing,5.220993693179789e-4,0.052209936931797894
Males,65-74,Quintile 4,WHSCT,Urban,good_wellbeing,6.469492185027128e-4,0.06469492185027129
Females,65-74,Quintile 4,WHSCT,Urban,good_wellbeing,5.674993144760641e-4,0.05674993144760641
Males,75-110,Quintile 4,WHSCT,Urban,good_wellbeing,6.753241842265165e-4,0.06753241842265165
Females,75-110,Quintile 4,WHSCT,Urban,good_wellbeing,6.072242664893886e-4,0.06072242664893886
Males,16-34,Least Deprived,WHSCT,Urban,good_wellbeing,6.590873982845618e-4,0.06590873982845619
Females,16-34,Least Deprived,WHSCT,Urban,good_wellbeing,5.403329121071633e-4,0.054033291210716324
Males,35-44,Least Deprived,WHSCT,Urban,good_wellbeing,6.650251225934318e-4,0.06650251225934319
Females,35-44,Least Deprived,WHSCT,Urban,good_wellbeing,5.462706364160328e-4,0.05462706364160328
Males,45-54,Least Deprived,WHSCT,Urban,good_wellbeing,6.234610524313422e-4,0.06234610524313422
Females,45-54,Least Deprived,WHSCT,Urban,good_wellbeing,5.284574634894234e-4,0.05284574634894233
Males,55-64,Least Deprived,WHSCT,Urban,good_wellbeing,6.531496739756918e-4,0.06531496739756917
Females,55-64,Least Deprived,WHSCT,Urban,good_wellbeing,5.462706364160332e-4,0.05462706364160332
Males,65-74,Least Deprived,WHSCT,Urban,good_wellbeing,6.769005712111713e-4,0.06769005712111713
Females,65-74,Least Deprived,WHSCT,Urban,good_wellbeing,5.937724308869928e-4,0.05937724308869927
Males,75-110,Least Deprived,WHSCT,Urban,good_wellbeing,7.065891927555215e-4,0.07065891927555215
Females,75-110,Least Deprived,WHSCT,Urban,good_wellbeing,6.353365010490821e-4,0.06353365010490822
Males,16-34,Most Deprived,BHSCT,Mixed,good_wellbeing,5.177204832328406e-4,0.05177204832328406
Females,16-34,Most Deprived,BHSCT,Mixed,good_wellbeing,4.2443751328097735e-4,0.04244375132809773
Males,35-44,Most Deprived,BHSCT,Mixed,good_wellbeing,5.223846317304338e-4,0.05223846317304338
Females,35-44,Most Deprived,BHSCT,Mixed,good_wellbeing,4.2910166177857057e-4,0.042910166177857055
Males,45-54,Most Deprived,BHSCT,Mixed,good_wellbeing,4.897355922472817e-4,0.04897355922472817
Females,45-54,Most Deprived,BHSCT,Mixed,good_wellbeing,4.151092162857912e-4,0.04151092162857912
Males,55-64,Most Deprived,BHSCT,Mixed,good_wellbeing,5.130563347352473e-4,0.05130563347352474
Females,55-64,Most Deprived,BHSCT,Mixed,good_wellbeing,4.291016617785708e-4,0.042910166177857076
Males,65-74,Most Deprived,BHSCT,Mixed,good_wellbeing,5.3171292872562e-4,0.053171292872562004
Females,65-74,Most Deprived,BHSCT,Mixed,good_wellbeing,4.66414849759316e-4,0.046641484975931596
Males,75-110,Most Deprived,BHSCT,Mixed,good_wellbeing,5.550336712135861e-4,0.055503367121358615
Females,75-110,Most Deprived,BHSCT,Mixed,good_wellbeing,4.99063889242468e-4,0.0499063889242468
Males,16-34,Quintile 2,BHSCT,Mixed,good_wellbeing,5.758913240455195e-4,0.05758913240455195
Females,16-34,Quintile 2,BHSCT,Mixed,good_wellbeing,4.721271215147952e-4,0.04721271215147952
Males,35-44,Quintile 2,BHSCT,Mixed,good_wellbeing,5.810795341720558e-4,0.058107953417205586
Females,35-44,Quintile 2,BHSCT,Mixed,good_wellbeing,4.7731533164133133e-4,0.04773153316413313
Males,45-54,Quintile 2,BHSCT,Mixed,good_wellbeing,5.447620632863025e-4,0.05447620632863025
Females,45-54,Quintile 2,BHSCT,Mixed,good_wellbeing,4.617507012617228e-4,0.04617507012617228
Males,55-64,Quintile 2,BHSCT,Mixed,good_wellbeing,5.707031139189833e-4,0.05707031139189833
Females,55-64,Quintile 2,BHSCT,Mixed,good_wellbeing,4.7731533164133166e-4,0.047731533164133165
Males,65-74,Quintile 2,BHSCT,Mixed,good_wellbeing,5.91455954425128e-4,0.0591455954425128
Females,65-74,Quintile 2,BHSCT,Mixed,good_wellbeing,5.188210126536212e-4,0.05188210126536212
Males,75-110,Quintile 2,BHSCT,Mixed,good_wellbeing,6.173970050578096e-4,0.06173970050578097
Females,75-110,Quintile 2,BHSCT,Mixed,good_wellbeing,5.551384835393746e-4,0.05551384835393746
Males,16-34,Quintile 3,BHSCT,Mixed,good_wellbeing,6.224279966956625e-4,0.062242799669566244
Females,16-34,Quintile 3,BHSCT,Mixed,good_wellbeing,5.102788081018493e-4,0.05102788081018493
Males,35-44,Quintile 3,BHSCT,Mixed,good_wellbeing,6.280354561253531e-4,0.0628035456125353
Females,35-44,Quintile 3,BHSCT,Mixed,good_wellbeing,5.158862675315399e-4,0.05158862675315399
Males,45-54,Quintile 3,BHSCT,Mixed,good_wellbeing,5.887832401175187e-4,0.05887832401175187
Females,45-54,Quintile 3,BHSCT,Mixed,good_wellbeing,4.99063889242468e-4,0.0499063889242468
Males,55-64,Quintile 3,BHSCT,Mixed,good_wellbeing,6.168205372659719e-4,0.061682053726597186
Females,55-64,Quintile 3,BHSCT,Mixed,good_wellbeing,5.158862675315401e-4,0.05158862675315401
Males,65-74,Quintile 3,BHSCT,Mixed,good_wellbeing,6.392503749847341e-4,0.0639250374984734
Females,65-74,Quintile 3,BHSCT,Mixed,good_wellbeing,5.607459429690654e-4,0.056074594296906546
Males,75-110,Quintile 3,BHSCT,Mixed,good_wellbeing,6.672876721331879e-4,0.06672876721331879
Females,75-110,Quintile 3,BHSCT,Mixed,good_wellbeing,5.999981589768997e-4,0.05999981589768997
Males,16-34,Quintile 4,BHSCT,Mixed,good_wellbeing,6.282450807769304e-4,0.06282450807769305
Females,16-34,Quintile 4,BHSCT,Mixed,good_wellbeing,5.150477689252311e-4,0.05150477689252311
Males,35-44,Quintile 4,BHSCT,Mixed,good_wellbeing,6.339049463695154e-4,0.06339049463695154
Females,35-44,Quintile 4,BHSCT,Mixed,good_wellbeing,5.207076345178159e-4,0.05207076345178159
Males,45-54,Quintile 4,BHSCT,Mixed,good_wellbeing,5.942858872214206e-4,0.059428588722142066
Females,45-54,Quintile 4,BHSCT,Mixed,good_wellbeing,5.037280377400611e-4,0.05037280377400611
Males,55-64,Quintile 4,BHSCT,Mixed,good_wellbeing,6.225852151843453e-4,0.06225852151843453
Females,55-64,Quintile 4,BHSCT,Mixed,good_wellbeing,5.207076345178162e-4,0.052070763451781625
Males,65-74,Quintile 4,BHSCT,Mixed,good_wellbeing,6.45224677554685e-4,0.06452246775546851
Females,65-74,Quintile 4,BHSCT,Mixed,good_wellbeing,5.659865592584958e-4,0.05659865592584958
Males,75-110,Quintile 4,BHSCT,Mixed,good_wellbeing,6.735240055176103e-4,0.06735240055176103
Females,75-110,Quintile 4,BHSCT,Mixed,good_wellbeing,6.056056184065905e-4,0.060560561840659055
Males,16-34,Least Deprived,BHSCT,Mixed,good_wellbeing,6.573305011832694e-4,0.06573305011832693
Females,16-34,Least Deprived,BHSCT,Mixed,good_wellbeing,5.388925730421396e-4,0.053889257304213956
Males,35-44,Least Deprived,BHSCT,Mixed,good_wellbeing,6.63252397590326e-4,0.06632523975903261
Females,35-44,Least Deprived,BHSCT,Mixed,good_wellbeing,5.448144694491961e-4,0.05448144694491961
Males,45-54,Least Deprived,BHSCT,Mixed,good_wellbeing,6.217991227409306e-4,0.062179912274093065
Females,45-54,Least Deprived,BHSCT,Mixed,good_wellbeing,5.270487802280267e-4,0.05270487802280267
Males,55-64,Least Deprived,BHSCT,Mixed,good_wellbeing,6.51408604776213e-4,0.0651408604776213
Females,55-64,Least Deprived,BHSCT,Mixed,good_wellbeing,5.448144694491965e-4,0.05448144694491965
Males,65-74,Least Deprived,BHSCT,Mixed,good_wellbeing,6.750961904044384e-4,0.06750961904044385
Females,65-74,Least Deprived,BHSCT,Mixed,good_wellbeing,5.921896407056482e-4,0.05921896407056482
Males,75-110,Least Deprived,BHSCT,Mixed,good_wellbeing,7.047056724397214e-4,0.07047056724397215
Females,75-110,Least Deprived,BHSCT,Mixed,good_wellbeing,6.336429155550435e-4,0.06336429155550435
Males,16-34,Most Deprived,NHSCT,Mixed,good_wellbeing,5.710937289269485e-4,0.05710937289269485
Females,16-34,Most Deprived,NHSCT,Mixed,good_wellbeing,4.681939579491198e-4,0.04681939579491198
Males,35-44,Most Deprived,NHSCT,Mixed,good_wellbeing,5.762387174758398e-4,0.057623871747583974
Females,35-44,Most Deprived,NHSCT,Mixed,good_wellbeing,4.7333894649801117e-4,0.04733389464980112
Males,45-54,Most Deprived,NHSCT,Mixed,good_wellbeing,5.402237976336e-4,0.054022379763359996
Females,45-54,Most Deprived,NHSCT,Mixed,good_wellbeing,4.57903980851337e-4,0.0457903980851337
Males,55-64,Most Deprived,NHSCT,Mixed,good_wellbeing,5.65948740378057e-4,0.0565948740378057
Females,55-64,Most Deprived,NHSCT,Mixed,good_wellbeing,4.733389464980114e-4,0.04733389464980114
Males,65-74,Most Deprived,NHSCT,Mixed,good_wellbeing,5.865286945736227e-4,0.05865286945736227
Females,65-74,Most Deprived,NHSCT,Mixed,good_wellbeing,5.144988548891428e-4,0.051449885488914285
Males,75-110,Most Deprived,NHSCT,Mixed,good_wellbeing,6.122536373180802e-4,0.06122536373180802
Females,75-110,Most Deprived,NHSCT,Mixed,good_wellbeing,5.505137747313828e-4,0.05505137747313828
Males,16-34,Quintile 2,NHSCT,Mixed,good_wellbeing,6.352615636378417e-4,0.06352615636378417
Females,16-34,Quintile 2,NHSCT,Mixed,good_wellbeing,5.208000206400324e-4,0.05208000206400324
Males,35-44,Quintile 2,NHSCT,Mixed,good_wellbeing,6.409846407877325e-4,0.06409846407877325
Females,35-44,Quintile 2,NHSCT,Mixed,good_wellbeing,5.265230977899227e-4,0.052652309778992275
Males,45-54,Quintile 2,NHSCT,Mixed,good_wellbeing,6.009231007384991e-4,0.06009231007384991
Females,45-54,Quintile 2,NHSCT,Mixed,good_wellbeing,5.093538663402514e-4,0.050935386634025144
Males,55-64,Quintile 2,NHSCT,Mixed,good_wellbeing,6.295384864879513e-4,0.06295384864879514
Females,55-64,Quintile 2,NHSCT,Mixed,good_wellbeing,5.26523097789923e-4,0.052652309778992296
Males,65-74,Quintile 2,NHSCT,Mixed,good_wellbeing,6.52430795087513e-4,0.0652430795087513
Females,65-74,Quintile 2,NHSCT,Mixed,good_wellbeing,5.723077149890468e-4,0.05723077149890468
Males,75-110,Quintile 2,NHSCT,Mixed,good_wellbeing,6.810461808369659e-4,0.06810461808369658
Females,75-110,Quintile 2,NHSCT,Mixed,good_wellbeing,6.123692550382799e-4,0.061236925503827984
Males,16-34,Quintile 3,NHSCT,Mixed,good_wellbeing,6.865958314065563e-4,0.06865958314065562
Females,16-34,Quintile 3,NHSCT,Mixed,good_wellbeing,5.628848707927619e-4,0.056288487079276195
Males,35-44,Quintile 3,NHSCT,Mixed,good_wellbeing,6.927813794372457e-4,0.06927813794372457
Females,35-44,Quintile 3,NHSCT,Mixed,good_wellbeing,5.690704188234517e-4,0.05690704188234517
Males,45-54,Quintile 3,NHSCT,Mixed,good_wellbeing,6.494825432224181e-4,0.0649482543222418
Females,45-54,Quintile 3,NHSCT,Mixed,good_wellbeing,5.505137747313826e-4,0.05505137747313826
Males,55-64,Quintile 3,NHSCT,Mixed,good_wellbeing,6.804102833758662e-4,0.06804102833758661
Females,55-64,Quintile 3,NHSCT,Mixed,good_wellbeing,5.690704188234521e-4,0.056907041882345216
Males,65-74,Quintile 3,NHSCT,Mixed,good_wellbeing,7.051524754986249e-4,0.07051524754986249
Females,65-74,Quintile 3,NHSCT,Mixed,good_wellbeing,6.185548030689695e-4,0.06185548030689695
Males,75-110,Quintile 3,NHSCT,Mixed,good_wellbeing,7.36080215652074e-4,0.07360802156520739
Females,75-110,Quintile 3,NHSCT,Mixed,good_wellbeing,6.618536392837972e-4,0.06618536392837972
Males,16-34,Quintile 4,NHSCT,Mixed,good_wellbeing,6.930126148776456e-4,0.06930126148776455
Females,16-34,Quintile 4,NHSCT,Mixed,good_wellbeing,5.681454770618533e-4,0.056814547706185325
Males,35-44,Quintile 4,NHSCT,Mixed,good_wellbeing,6.992559717684349e-4,0.06992559717684349
Females,35-44,Quintile 4,NHSCT,Mixed,good_wellbeing,5.74388833952643e-4,0.0574388833952643
Males,45-54,Quintile 4,NHSCT,Mixed,good_wellbeing,6.55552473532908e-4,0.0655552473532908
Females,45-54,Quintile 4,NHSCT,Mixed,good_wellbeing,5.556587632802742e-4,0.05556587632802742
Males,55-64,Quintile 4,NHSCT,Mixed,good_wellbeing,6.867692579868556e-4,0.06867692579868556
Females,55-64,Quintile 4,NHSCT,Mixed,good_wellbeing,5.743888339526431e-4,0.057438883395264304
Males,65-74,Quintile 4,NHSCT,Mixed,good_wellbeing,7.11742685550014e-4,0.0711742685550014
Females,65-74,Quintile 4,NHSCT,Mixed,good_wellbeing,6.2433568907896e-4,0.062433568907895996
Males,75-110,Quintile 4,NHSCT,Mixed,good_wellbeing,7.429594700039625e-4,0.07429594700039624
Females,75-110,Quintile 4,NHSCT,Mixed,good_wellbeing,6.680391873144871e-4,0.06680391873144871
Males,16-34,Least Deprived,NHSCT,Mixed,good_wellbeing,7.250965322330915e-4,0.07250965322330916
Females,16-34,Least Deprived,NHSCT,Mixed,good_wellbeing,5.944485084073093e-4,0.05944485084073094
Males,35-44,Least Deprived,NHSCT,Mixed,good_wellbeing,7.316289334243809e-4,0.07316289334243808
Females,35-44,Least Deprived,NHSCT,Mixed,good_wellbeing,6.009809095985984e-4,0.06009809095985984
Males,45-54,Least Deprived,NHSCT,Mixed,good_wellbeing,6.85902125085357e-4,0.0685902125085357
Females,45-54,Least Deprived,NHSCT,Mixed,good_wellbeing,5.813837060247311e-4,0.05813837060247311
Males,55-64,Least Deprived,NHSCT,Mixed,good_wellbeing,7.185641310418025e-4,0.07185641310418026
Females,55-64,Least Deprived,NHSCT,Mixed,good_wellbeing,6.009809095985986e-4,0.06009809095985986
Males,65-74,Least Deprived,NHSCT,Mixed,good_wellbeing,7.446937358069587e-4,0.07446937358069587
Females,65-74,Least Deprived,NHSCT,Mixed,good_wellbeing,6.532401191289114e-4,0.06532401191289114
Males,75-110,Least Deprived,NHSCT,Mixed,good_wellbeing,7.773557417634048e-4,0.07773557417634049
Females,75-110,Least Deprived,NHSCT,Mixed,good_wellbeing,6.989669274679351e-4,0.06989669274679351
Males,16-34,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.604190797881269e-4,0.056041907978812686
Females,16-34,Most Deprived,SEHSCT,Mixed,good_wellbeing,4.594426690154913e-4,0.04594426690154913
Males,35-44,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.654679003267587e-4,0.056546790032675875
Females,35-44,Most Deprived,SEHSCT,Mixed,good_wellbeing,4.64491489554123e-4,0.0464491489554123
Males,45-54,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.301261565563364e-4,0.05301261565563364
Females,45-54,Most Deprived,SEHSCT,Mixed,good_wellbeing,4.4934502793822777e-4,0.04493450279382278
Males,55-64,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.55370259249495e-4,0.0555370259249495
Females,55-64,Most Deprived,SEHSCT,Mixed,good_wellbeing,4.644914895541233e-4,0.04644914895541233
Males,65-74,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.755655414040219e-4,0.057556554140402186
Females,65-74,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.048820538631774e-4,0.050488205386317736
Males,75-110,Most Deprived,SEHSCT,Mixed,good_wellbeing,6.008096440971813e-4,0.06008096440971813
Females,75-110,Most Deprived,SEHSCT,Mixed,good_wellbeing,5.402237976335995e-4,0.054022379763359954
Males,16-34,Quintile 2,SEHSCT,Mixed,good_wellbeing,6.233875157193773e-4,0.06233875157193773
Females,16-34,Quintile 2,SEHSCT,Mixed,good_wellbeing,5.11065440814985e-4,0.0511065440814985
Males,35-44,Quintile 2,SEHSCT,Mixed,good_wellbeing,6.290036194645967e-4,0.06290036194645968
Females,35-44,Quintile 2,SEHSCT,Mixed,good_wellbeing,5.166815445602042e-4,0.05166815445602042
Males,45-54,Quintile 2,SEHSCT,Mixed,good_wellbeing,5.896908932480596e-4,0.05896908932480596
Females,45-54,Quintile 2,SEHSCT,Mixed,good_wellbeing,4.998332333245456e-4,0.04998332333245457
Males,55-64,Quintile 2,SEHSCT,Mixed,good_wellbeing,6.177714119741574e-4,0.06177714119741574
Females,55-64,Quintile 2,SEHSCT,Mixed,good_wellbeing,5.166815445602046e-4,0.05166815445602046
Males,65-74,Quintile 2,SEHSCT,Mixed,good_wellbeing,6.402358269550359e-4,0.06402358269550358
Females,65-74,Quintile 2,SEHSCT,Mixed,good_wellbeing,5.616103745219618e-4,0.05616103745219618
Males,75-110,Quintile 2,SEHSCT,Mixed,good_wellbeing,6.683163456811344e-4,0.06683163456811345
Females,75-110,Quintile 2,SEHSCT,Mixed,good_wellbeing,6.009231007384987e-4,0.06009231007384987
Males,16-34,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.737622644643772e-4,0.06737622644643772
Females,16-34,Quintile 3,SEHSCT,Mixed,good_wellbeing,5.523636582545793e-4,0.05523636582545793
Males,35-44,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.79832194774867e-4,0.0679832194774867
Females,35-44,Quintile 3,SEHSCT,Mixed,good_wellbeing,5.584335885650692e-4,0.05584335885650692
Males,45-54,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.37342682601438e-4,0.0637342682601438
Females,45-54,Quintile 3,SEHSCT,Mixed,good_wellbeing,5.402237976335996e-4,0.05402237976335996
Males,55-64,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.676923341538874e-4,0.06676923341538873
Females,55-64,Quintile 3,SEHSCT,Mixed,good_wellbeing,5.584335885650696e-4,0.05584335885650696
Males,65-74,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.919720553958467e-4,0.06919720553958467
Females,65-74,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.069930310489886e-4,0.06069930310489886
Males,75-110,Quintile 3,SEHSCT,Mixed,good_wellbeing,7.223217069482967e-4,0.07223217069482968
Females,75-110,Quintile 3,SEHSCT,Mixed,good_wellbeing,6.494825432224175e-4,0.06494825432224176
Males,16-34,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.800591080575023e-4,0.06800591080575023
Females,16-34,Quintile 4,SEHSCT,Mixed,good_wellbeing,5.57525935434529e-4,0.0557525935434529
Males,35-44,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.861857666886508e-4,0.068618576668865075
Females,35-44,Quintile 4,SEHSCT,Mixed,good_wellbeing,5.636525940656775e-4,0.05636525940656775
Males,45-54,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.432991562706102e-4,0.06432991562706103
Females,45-54,Quintile 4,SEHSCT,Mixed,good_wellbeing,5.452726181722313e-4,0.05452726181722312
Males,55-64,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.739324494263536e-4,0.06739324494263536
Females,55-64,Quintile 4,SEHSCT,Mixed,good_wellbeing,5.636525940656778e-4,0.05636525940656778
Males,65-74,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.984390839509481e-4,0.06984390839509481
Females,65-74,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.12665863114867e-4,0.061266586311486695
Males,75-110,Quintile 4,SEHSCT,Mixed,good_wellbeing,7.29072377106692e-4,0.0729072377106692
Females,75-110,Quintile 4,SEHSCT,Mixed,good_wellbeing,6.555524735329075e-4,0.06555524735329075
Males,16-34,Least Deprived,SEHSCT,Mixed,good_wellbeing,7.115433260231271e-4,0.07115433260231271
Females,16-34,Least Deprived,SEHSCT,Mixed,good_wellbeing,5.833373213342753e-4,0.05833373213342753
Males,35-44,Least Deprived,SEHSCT,Mixed,good_wellbeing,7.179536262575698e-4,0.07179536262575698
Females,35-44,Least Deprived,SEHSCT,Mixed,good_wellbeing,5.897476215687176e-4,0.05897476215687176
Males,45-54,Least Deprived,SEHSCT,Mixed,good_wellbeing,6.730815246164718e-4,0.06730815246164717
Females,45-54,Least Deprived,SEHSCT,Mixed,good_wellbeing,5.7051672086539e-4,0.057051672086539
Males,55-64,Least Deprived,SEHSCT,Mixed,good_wellbeing,7.051330257886843e-4,0.07051330257886843
Females,55-64,Least Deprived,SEHSCT,Mixed,good_wellbeing,5.89747621568718e-4,0.0589747621568718
Males,65-74,Least Deprived,SEHSCT,Mixed,good_wellbeing,7.307742267264547e-4,0.07307742267264547
Females,65-74,Least Deprived,SEHSCT,Mixed,good_wellbeing,6.410300234442588e-4,0.06410300234442588
Males,75-110,Least Deprived,SEHSCT,Mixed,good_wellbeing,7.628257278986681e-4,0.0762825727898668
